CCITY Traffic Flow Wednesday 11 June 2008,,,,,,,
Time,TcsNo,Approach,det_1,det_2,det_3,det_4,Total
30/06/2008 00:20,183,Approach 1 (det: 1-4),10,15,15,2,42
30/06/2008 00:25,183,Approach 1 (det: 1-4),14,19,12,1,46
30/06/2008 00:30,183,Approach 1 (det: 1-4),15,6,8,1,30
30/06/2008 00:35,183,Approach 1 (det: 1-4),14,11,19,2,46
30/06/2008 00:40,183,Approach 1 (det: 1-4),9,14,9,2,34
30/06/2008 00:45,183,Approach 1 (det: 1-4),8,11,10,0,29
30/06/2008 00:50,183,Approach 1 (det: 1-4),7,6,10,2,25
30/06/2008 00:55,183,Approach 1 (det: 1-4),8,5,11,1,25
30/06/2008 01:00,183,Approach 1 (det: 1-4),3,9,7,0,19
30/06/2008 01:05,183,Approach 1 (det: 1-4),5,7,2,0,14
30/06/2008 01:10,183,Approach 1 (det: 1-4),6,9,7,0,22
30/06/2008 01:15,183,Approach 1 (det: 1-4),10,9,10,1,30
30/06/2008 01:20,183,Approach 1 (det: 1-4),10,7,11,1,29
30/06/2008 01:25,183,Approach 1 (det: 1-4),3,6,5,0,14
30/06/2008 01:30,183,Approach 1 (det: 1-4),8,6,8,1,23
30/06/2008 01:35,183,Approach 1 (det: 1-4),15,8,8,0,31
30/06/2008 01:40,183,Approach 1 (det: 1-4),5,11,8,2,26
30/06/2008 01:45,183,Approach 1 (det: 1-4),8,7,6,0,21
30/06/2008 01:50,183,Approach 1 (det: 1-4),11,8,7,1,27
30/06/2008 01:55,183,Approach 1 (det: 1-4),7,4,3,0,14
30/06/2008 02:00,183,Approach 1 (det: 1-4),8,4,6,1,19
30/06/2008 02:05,183,Approach 1 (det: 1-4),6,6,6,0,18
30/06/2008 02:10,183,Approach 1 (det: 1-4),6,5,4,1,16
30/06/2008 02:15,183,Approach 1 (det: 1-4),9,4,4,0,17
30/06/2008 02:20,183,Approach 1 (det: 1-4),6,6,5,0,17
30/06/2008 02:25,183,Approach 1 (det: 1-4),4,5,5,1,15
30/06/2008 02:30,183,Approach 1 (det: 1-4),3,2,3,0,8
30/06/2008 02:35,183,Approach 1 (det: 1-4),6,7,5,0,18
30/06/2008 02:40,183,Approach 1 (det: 1-4),8,5,3,2,18
30/06/2008 02:45,183,Approach 1 (det: 1-4),3,4,4,0,11
30/06/2008 02:50,183,Approach 1 (det: 1-4),1,4,5,0,10
30/06/2008 02:55,183,Approach 1 (det: 1-4),3,2,6,1,12
30/06/2008 03:00,183,Approach 1 (det: 1-4),4,3,6,1,14
30/06/2008 03:05,183,Approach 1 (det: 1-4),2,1,3,0,6
30/06/2008 03:10,183,Approach 1 (det: 1-4),3,5,5,0,13
30/06/2008 03:15,183,Approach 1 (det: 1-4),2,1,3,0,6
30/06/2008 03:20,183,Approach 1 (det: 1-4),5,6,1,0,12
30/06/2008 03:25,183,Approach 1 (det: 1-4),2,4,2,1,9
30/06/2008 03:30,183,Approach 1 (det: 1-4),3,6,5,4,18
30/06/2008 03:35,183,Approach 1 (det: 1-4),1,4,2,0,7
30/06/2008 03:40,183,Approach 1 (det: 1-4),4,6,9,1,20
30/06/2008 03:45,183,Approach 1 (det: 1-4),6,6,5,2,19
30/06/2008 03:50,183,Approach 1 (det: 1-4),6,5,1,1,13
30/06/2008 03:55,183,Approach 1 (det: 1-4),4,8,4,0,16
30/06/2008 04:00,183,Approach 1 (det: 1-4),4,6,4,0,14
30/06/2008 04:05,183,Approach 1 (det: 1-4),3,3,6,1,13
30/06/2008 04:10,183,Approach 1 (det: 1-4),3,6,4,1,14
30/06/2008 04:15,183,Approach 1 (det: 1-4),3,7,1,1,12
30/06/2008 04:20,183,Approach 1 (det: 1-4),7,8,4,1,20
30/06/2008 04:25,183,Approach 1 (det: 1-4),3,6,2,0,11
30/06/2008 04:30,183,Approach 1 (det: 1-4),3,6,5,1,15
30/06/2008 04:35,183,Approach 1 (det: 1-4),6,10,5,0,21
30/06/2008 04:40,183,Approach 1 (det: 1-4),5,6,3,1,15
30/06/2008 04:45,183,Approach 1 (det: 1-4),4,6,7,0,17
30/06/2008 04:50,183,Approach 1 (det: 1-4),4,6,2,0,12
30/06/2008 04:55,183,Approach 1 (det: 1-4),5,6,4,1,16
30/06/2008 05:00,183,Approach 1 (det: 1-4),2,9,5,0,16
30/06/2008 05:05,183,Approach 1 (det: 1-4),3,10,2,1,16
30/06/2008 05:10,183,Approach 1 (det: 1-4),7,6,4,4,21
30/06/2008 05:15,183,Approach 1 (det: 1-4),7,10,4,0,21
30/06/2008 05:20,183,Approach 1 (det: 1-4),10,10,11,2,33
30/06/2008 05:25,183,Approach 1 (det: 1-4),5,14,8,0,27
30/06/2008 05:30,183,Approach 1 (det: 1-4),11,11,6,1,29
30/06/2008 05:35,183,Approach 1 (det: 1-4),9,12,4,2,27
30/06/2008 05:40,183,Approach 1 (det: 1-4),8,8,3,2,21
30/06/2008 05:45,183,Approach 1 (det: 1-4),12,10,7,2,31
30/06/2008 05:50,183,Approach 1 (det: 1-4),9,12,11,2,34
30/06/2008 05:55,183,Approach 1 (det: 1-4),14,16,8,3,41
30/06/2008 06:00,183,Approach 1 (det: 1-4),17,12,7,3,39
30/06/2008 06:05,183,Approach 1 (det: 1-4),12,11,6,5,34
30/06/2008 06:10,183,Approach 1 (det: 1-4),17,17,12,2,48
30/06/2008 06:15,183,Approach 1 (det: 1-4),16,17,10,5,48
30/06/2008 06:20,183,Approach 1 (det: 1-4),14,17,12,11,54
30/06/2008 06:25,183,Approach 1 (det: 1-4),15,9,15,6,45
30/06/2008 06:30,183,Approach 1 (det: 1-4),18,7,15,3,43
30/06/2008 06:35,183,Approach 1 (det: 1-4),22,24,12,6,64
30/06/2008 06:40,183,Approach 1 (det: 1-4),23,18,11,6,58
30/06/2008 06:45,183,Approach 1 (det: 1-4),24,21,17,10,72
30/06/2008 06:50,183,Approach 1 (det: 1-4),24,20,16,10,70
30/06/2008 06:55,183,Approach 1 (det: 1-4),28,24,24,18,94
30/06/2008 07:00,183,Approach 1 (det: 1-4),34,24,12,19,89
30/06/2008 07:05,183,Approach 1 (det: 1-4),46,32,28,22,128
30/06/2008 07:10,183,Approach 1 (det: 1-4),36,27,26,19,108
30/06/2008 07:15,183,Approach 1 (det: 1-4),36,35,22,22,115
30/06/2008 07:20,183,Approach 1 (det: 1-4),39,32,29,23,123
30/06/2008 07:25,183,Approach 1 (det: 1-4),36,33,24,18,111
30/06/2008 07:30,183,Approach 1 (det: 1-4),46,36,20,25,127
30/06/2008 07:35,183,Approach 1 (det: 1-4),42,42,36,31,151
30/06/2008 07:40,183,Approach 1 (det: 1-4),39,45,24,27,135
30/06/2008 07:45,183,Approach 1 (det: 1-4),45,36,33,25,139
30/06/2008 07:50,183,Approach 1 (det: 1-4),42,39,30,26,137
30/06/2008 07:55,183,Approach 1 (det: 1-4),40,35,32,32,139
30/06/2008 08:00,183,Approach 1 (det: 1-4),47,42,28,31,148
30/06/2008 08:05,183,Approach 1 (det: 1-4),50,37,39,37,163
30/06/2008 08:10,183,Approach 1 (det: 1-4),47,41,38,23,149
30/06/2008 08:15,183,Approach 1 (det: 1-4),51,41,35,29,156
30/06/2008 08:20,183,Approach 1 (det: 1-4),40,35,34,29,138
30/06/2008 08:25,183,Approach 1 (det: 1-4),32,32,21,29,114
30/06/2008 08:30,183,Approach 1 (det: 1-4),39,28,29,33,129
30/06/2008 08:35,183,Approach 1 (det: 1-4),49,46,30,27,152
30/06/2008 08:40,183,Approach 1 (det: 1-4),51,45,41,33,170
30/06/2008 08:45,183,Approach 1 (det: 1-4),40,37,24,31,132
30/06/2008 08:50,183,Approach 1 (det: 1-4),30,33,39,23,125
30/06/2008 08:55,183,Approach 1 (det: 1-4),42,30,29,31,132
30/06/2008 09:00,183,Approach 1 (det: 1-4),47,42,40,26,155
30/06/2008 09:05,183,Approach 1 (det: 1-4),43,39,43,26,151
30/06/2008 09:10,183,Approach 1 (det: 1-4),41,36,30,25,132
30/06/2008 09:15,183,Approach 1 (det: 1-4),39,33,37,14,123
30/06/2008 09:20,183,Approach 1 (det: 1-4),42,45,33,29,149
30/06/2008 09:25,183,Approach 1 (det: 1-4),40,38,33,28,139
30/06/2008 09:30,183,Approach 1 (det: 1-4),41,44,36,21,142
30/06/2008 09:35,183,Approach 1 (det: 1-4),50,45,38,22,155
30/06/2008 09:40,183,Approach 1 (det: 1-4),43,43,34,16,136
30/06/2008 09:45,183,Approach 1 (det: 1-4),40,36,30,18,124
30/06/2008 09:50,183,Approach 1 (det: 1-4),40,31,34,24,129
30/06/2008 09:55,183,Approach 1 (det: 1-4),48,43,22,15,128
30/06/2008 10:00,183,Approach 1 (det: 1-4),41,38,38,34,151
30/06/2008 10:05,183,Approach 1 (det: 1-4),42,31,34,22,129
30/06/2008 10:10,183,Approach 1 (det: 1-4),43,29,43,13,128
30/06/2008 10:15,183,Approach 1 (det: 1-4),49,32,37,14,132
30/06/2008 10:20,183,Approach 1 (det: 1-4),44,44,42,24,154
30/06/2008 10:25,183,Approach 1 (det: 1-4),39,41,42,24,146
30/06/2008 10:30,183,Approach 1 (det: 1-4),45,32,30,24,131
30/06/2008 10:35,183,Approach 1 (det: 1-4),39,37,42,18,136
30/06/2008 10:40,183,Approach 1 (det: 1-4),44,38,39,16,137
30/06/2008 10:45,183,Approach 1 (det: 1-4),50,42,41,23,156
30/06/2008 10:50,183,Approach 1 (det: 1-4),47,32,52,2,133
30/06/2008 10:55,183,Approach 1 (det: 1-4),49,47,51,0,147
30/06/2008 11:00,183,Approach 1 (det: 1-4),49,37,37,15,138
30/06/2008 11:05,183,Approach 1 (det: 1-4),47,39,38,12,136
30/06/2008 11:10,183,Approach 1 (det: 1-4),45,34,35,17,131
30/06/2008 11:15,183,Approach 1 (det: 1-4),51,42,39,15,147
30/06/2008 11:20,183,Approach 1 (det: 1-4),50,41,37,13,141
30/06/2008 11:25,183,Approach 1 (det: 1-4),49,41,43,22,155
30/06/2008 11:30,183,Approach 1 (det: 1-4),35,29,43,8,115
30/06/2008 11:35,183,Approach 1 (det: 1-4),46,38,38,12,134
30/06/2008 11:40,183,Approach 1 (det: 1-4),45,48,48,9,150
30/06/2008 11:45,183,Approach 1 (det: 1-4),42,34,31,8,115
30/06/2008 11:50,183,Approach 1 (det: 1-4),25,41,47,25,138
30/06/2008 11:55,183,Approach 1 (det: 1-4),32,38,40,23,133
30/06/2008 12:00,183,Approach 1 (det: 1-4),41,41,49,26,157
30/06/2008 12:05,183,Approach 1 (det: 1-4),37,44,36,17,134
30/06/2008 12:10,183,Approach 1 (det: 1-4),41,35,46,18,140
30/06/2008 12:15,183,Approach 1 (det: 1-4),36,30,36,15,117
30/06/2008 12:20,183,Approach 1 (det: 1-4),41,42,44,21,148
30/06/2008 12:25,183,Approach 1 (det: 1-4),41,38,41,24,144
30/06/2008 12:30,183,Approach 1 (det: 1-4),44,37,36,23,140
30/06/2008 12:35,183,Approach 1 (det: 1-4),47,35,36,26,144
30/06/2008 12:40,183,Approach 1 (det: 1-4),41,40,39,27,147
30/06/2008 12:45,183,Approach 1 (det: 1-4),49,37,57,23,166
30/06/2008 12:50,183,Approach 1 (det: 1-4),44,42,41,18,145
30/06/2008 12:55,183,Approach 1 (det: 1-4),44,41,52,18,155
30/06/2008 13:00,183,Approach 1 (det: 1-4),41,28,36,22,127
30/06/2008 13:05,183,Approach 1 (det: 1-4),46,35,43,16,140
30/06/2008 13:10,183,Approach 1 (det: 1-4),47,34,33,21,135
30/06/2008 13:15,183,Approach 1 (det: 1-4),43,37,42,12,134
30/06/2008 13:20,183,Approach 1 (det: 1-4),40,31,36,30,137
30/06/2008 13:25,183,Approach 1 (det: 1-4),49,36,40,18,143
30/06/2008 13:30,183,Approach 1 (det: 1-4),31,39,40,26,136
30/06/2008 13:35,183,Approach 1 (det: 1-4),42,43,60,21,166
30/06/2008 13:40,183,Approach 1 (det: 1-4),38,40,38,16,132
30/06/2008 13:45,183,Approach 1 (det: 1-4),46,35,49,19,149
30/06/2008 13:50,183,Approach 1 (det: 1-4),47,39,40,18,144
30/06/2008 13:55,183,Approach 1 (det: 1-4),47,34,41,22,144
30/06/2008 14:00,183,Approach 1 (det: 1-4),39,39,46,24,148
30/06/2008 14:05,183,Approach 1 (det: 1-4),38,39,39,20,136
30/06/2008 14:10,183,Approach 1 (det: 1-4),57,43,41,16,157
30/06/2008 14:15,183,Approach 1 (det: 1-4),35,31,40,19,125
30/06/2008 14:20,183,Approach 1 (det: 1-4),52,43,42,25,162
30/06/2008 14:25,183,Approach 1 (det: 1-4),52,48,41,17,158
30/06/2008 14:30,183,Approach 1 (det: 1-4),48,42,48,18,156
30/06/2008 14:35,183,Approach 1 (det: 1-4),37,34,44,18,133
30/06/2008 14:40,183,Approach 1 (det: 1-4),43,39,45,19,146
30/06/2008 14:45,183,Approach 1 (det: 1-4),50,40,35,16,141
30/06/2008 14:50,183,Approach 1 (det: 1-4),46,36,43,16,141
30/06/2008 14:55,183,Approach 1 (det: 1-4),44,44,49,14,151
30/06/2008 15:00,183,Approach 1 (det: 1-4),30,49,43,16,138
30/06/2008 15:05,183,Approach 1 (det: 1-4),49,40,60,21,170
30/06/2008 15:10,183,Approach 1 (det: 1-4),46,48,38,14,146
30/06/2008 15:15,183,Approach 1 (det: 1-4),43,35,41,20,139
30/06/2008 15:20,183,Approach 1 (det: 1-4),52,49,38,17,156
30/06/2008 15:25,183,Approach 1 (det: 1-4),53,49,54,25,181
30/06/2008 15:30,183,Approach 1 (det: 1-4),45,41,49,23,158
30/06/2008 15:35,183,Approach 1 (det: 1-4),44,38,55,19,156
30/06/2008 15:40,183,Approach 1 (det: 1-4),61,52,51,26,190
30/06/2008 15:45,183,Approach 1 (det: 1-4),50,43,51,27,171
30/06/2008 15:50,183,Approach 1 (det: 1-4),51,41,50,22,164
30/06/2008 15:55,183,Approach 1 (det: 1-4),50,48,41,19,158
30/06/2008 16:00,183,Approach 1 (det: 1-4),58,49,53,21,181
30/06/2008 16:05,183,Approach 1 (det: 1-4),54,59,64,29,206
30/06/2008 16:10,183,Approach 1 (det: 1-4),41,36,50,28,155
30/06/2008 16:15,183,Approach 1 (det: 1-4),62,50,61,32,205
30/06/2008 16:20,183,Approach 1 (det: 1-4),37,45,47,28,157
30/06/2008 16:25,183,Approach 1 (det: 1-4),61,70,65,38,234
30/06/2008 16:30,183,Approach 1 (det: 1-4),56,51,39,30,176
30/06/2008 16:35,183,Approach 1 (det: 1-4),57,65,59,30,211
30/06/2008 16:40,183,Approach 1 (det: 1-4),45,43,42,25,155
30/06/2008 16:45,183,Approach 1 (det: 1-4),44,63,60,41,208
30/06/2008 16:50,183,Approach 1 (det: 1-4),54,54,52,29,189
30/06/2008 16:55,183,Approach 1 (det: 1-4),59,60,60,36,215
30/06/2008 17:00,183,Approach 1 (det: 1-4),34,57,53,20,164
30/06/2008 17:05,183,Approach 1 (det: 1-4),30,59,53,23,165
30/06/2008 17:10,183,Approach 1 (det: 1-4),41,59,56,33,189
30/06/2008 17:15,183,Approach 1 (det: 1-4),54,76,69,34,233
30/06/2008 17:20,183,Approach 1 (det: 1-4),53,44,61,27,185
30/06/2008 17:25,183,Approach 1 (det: 1-4),24,60,32,24,140
30/06/2008 17:30,183,Approach 1 (det: 1-4),32,57,53,46,188
30/06/2008 17:35,183,Approach 1 (det: 1-4),53,64,26,38,181
30/06/2008 17:40,183,Approach 1 (det: 1-4),33,46,23,32,134
30/06/2008 17:45,183,Approach 1 (det: 1-4),55,74,24,34,187
30/06/2008 17:50,183,Approach 1 (det: 1-4),47,41,15,28,131
30/06/2008 17:55,183,Approach 1 (det: 1-4),58,67,35,39,199
30/06/2008 18:00,183,Approach 1 (det: 1-4),51,54,30,32,167
30/06/2008 18:05,183,Approach 1 (det: 1-4),59,60,36,31,186
30/06/2008 18:10,183,Approach 1 (det: 1-4),48,50,26,21,145
30/06/2008 18:15,183,Approach 1 (det: 1-4),62,78,47,30,217
30/06/2008 18:20,183,Approach 1 (det: 1-4),49,51,32,21,153
30/06/2008 18:25,183,Approach 1 (det: 1-4),60,59,44,30,193
30/06/2008 18:30,183,Approach 1 (det: 1-4),53,57,50,17,177
30/06/2008 18:35,183,Approach 1 (det: 1-4),55,48,45,14,162
30/06/2008 18:40,183,Approach 1 (det: 1-4),45,47,50,23,165
30/06/2008 18:45,183,Approach 1 (det: 1-4),58,55,54,19,186
30/06/2008 18:50,183,Approach 1 (det: 1-4),36,39,44,13,132
30/06/2008 18:55,183,Approach 1 (det: 1-4),48,49,54,15,166
30/06/2008 19:00,183,Approach 1 (det: 1-4),41,42,32,6,121
30/06/2008 19:05,183,Approach 1 (det: 1-4),56,77,0,1,134
30/06/2008 19:10,183,Approach 1 (det: 1-4),59,81,0,0,140
30/06/2008 19:15,183,Approach 1 (det: 1-4),55,78,0,0,133
30/06/2008 19:20,183,Approach 1 (det: 1-4),42,45,0,0,87
30/06/2008 19:25,183,Approach 1 (det: 1-4),43,65,1,0,109
30/06/2008 19:30,183,Approach 1 (det: 1-4),63,64,0,0,127
30/06/2008 19:35,183,Approach 1 (det: 1-4),59,63,0,0,122
30/06/2008 19:40,183,Approach 1 (det: 1-4),67,79,0,0,146
30/06/2008 19:45,183,Approach 1 (det: 1-4),48,49,0,0,97
30/06/2008 19:50,183,Approach 1 (det: 1-4),38,46,0,0,84
30/06/2008 19:55,183,Approach 1 (det: 1-4),59,79,0,0,138
30/06/2008 20:00,183,Approach 1 (det: 1-4),72,80,0,0,152
30/06/2008 20:05,183,Approach 1 (det: 1-4),54,73,0,0,127
30/06/2008 20:10,183,Approach 1 (det: 1-4),57,86,0,0,143
30/06/2008 20:15,183,Approach 1 (det: 1-4),44,61,0,0,105
30/06/2008 20:20,183,Approach 1 (det: 1-4),39,69,0,0,108
30/06/2008 20:25,183,Approach 1 (det: 1-4),42,50,0,0,92
30/06/2008 20:30,183,Approach 1 (det: 1-4),54,53,0,0,107
30/06/2008 20:35,183,Approach 1 (det: 1-4),55,66,0,0,121
30/06/2008 20:40,183,Approach 1 (det: 1-4),47,50,0,0,97
30/06/2008 20:45,183,Approach 1 (det: 1-4),36,49,0,0,85
30/06/2008 20:50,183,Approach 1 (det: 1-4),45,58,2,0,105
30/06/2008 20:55,183,Approach 1 (det: 1-4),34,34,0,0,68
30/06/2008 21:00,183,Approach 1 (det: 1-4),53,58,0,0,111
30/06/2008 21:05,183,Approach 1 (det: 1-4),38,58,0,0,96
30/06/2008 21:10,183,Approach 1 (det: 1-4),35,50,0,1,86
30/06/2008 21:15,183,Approach 1 (det: 1-4),32,45,1,2,80
30/06/2008 21:20,183,Approach 1 (det: 1-4),34,51,0,0,85
30/06/2008 21:25,183,Approach 1 (det: 1-4),32,38,0,0,70
30/06/2008 21:30,183,Approach 1 (det: 1-4),35,48,0,0,83
30/06/2008 21:35,183,Approach 1 (det: 1-4),30,43,0,0,73
